SK_ID_CURR,TARGET
101374,0.13228661
101380,0.023727661
101383,0.027254296
101398,0.037341163
101399,0.28215647
101401,0.20995766
101412,0.074628286
101426,0.060616907
101427,0.37468958
101428,0.14286025
101429,0.19514841
101434,0.06552133
101440,0.1060772
101448,0.08012278
101449,0.061946247
101465,0.041348085
101467,0.03952432
101472,0.083638206
101478,0.09813255
101497,0.04105437
101504,0.11513418
101547,0.030992568
101548,0.12936953
101555,0.14483783
101570,0.030077565
101572,0.08104141
101578,0.037391033
101580,0.19011158
101588,0.17781663
101602,0.038405303
101610,0.18009576
101614,0.061603233
101616,0.032841265
101643,0.07406213
101644,0.0308065
101649,0.08957168
101650,0.0834508
101665,0.01658865
101667,0.10305854
101669,0.041412007
101674,0.07192291
101675,0.044402827
101678,0.09123637
101682,0.046838444
101686,0.053618293
101697,0.14202566
101700,0.32495987
101711,0.034262393
101714,0.04152982
101715,0.27902842
101728,0.062879115
101732,0.050096657
101757,0.1686098
101758,0.033987578
101759,0.09313313
101762,0.018834932
101764,0.04724129
101780,0.41477263
101784,0.012014508
101789,0.022266645
101816,0.086377494
101819,0.026163066
101827,0.011334472
101863,0.08721665
101867,0.057235938
101870,0.022548182
101873,0.22494893
101878,0.095067985
101879,0.03141339
101880,0.024518862
101887,0.04999538
101897,0.022994969
101901,0.09507517
101903,0.21115787
101920,0.019636132
101921,0.050451323
101922,0.060874265
101961,0.10715654
101962,0.01980016
101971,0.05111897
101976,0.31273308
102002,0.088764295
102005,0.041224476
102007,0.36812705
102017,0.0229657
102019,0.24866664
102029,0.017545357
102051,0.13488142
102052,0.0107244775
102054,0.01936665
102062,0.080480166
102067,0.15492527
102068,0.04560545
102070,0.046489228
102090,0.081732534
102092,0.052847963
102099,0.08710898
102100,0.038248796
102112,0.09358551
102113,0.03344881
102122,0.16555186
102123,0.041662555
102125,0.049791437
102126,0.18804799
102146,0.041240085
102147,0.10085719
102151,0.039121225
102158,0.12750793
102159,0.041881572
102162,0.08354063
102165,0.04737779
102166,0.03126462
102174,0.02225787
102193,0.1728554
102198,0.03668109
102205,0.1014598
102206,0.022234533
102218,0.042819533
102221,0.04024516
102230,0.049453743
102238,0.06554532
102248,0.03615801
102252,0.18749978
102259,0.06974481
102262,0.15471958
102273,0.06090932
102286,0.11972404
102293,0.026734347
102294,0.04624747
102296,0.0453771
102298,0.050687693
102303,0.03154649
102309,0.059746925
102315,0.033677194
102340,0.043800298
102342,0.061174188
102344,0.066843316
102346,0.079930045
102347,0.014664365
102374,0.07420241
102380,0.026379162
102387,0.02895631
102393,0.054367892
102403,0.018084321
102413,0.05708681
102414,0.01001151
102415,0.040703285
102416,0.11779578
102439,0.04981063
102441,0.04011657
102443,0.017634474
102444,0.09161519
102445,0.14830993
102448,0.0457183
102449,0.051808037
102450,0.1636541
102456,0.03306563
102458,0.073526256
102459,0.044358496
102465,0.019056737
102470,0.15969808
102471,0.05462837
102475,0.040131822
102476,0.13254876
102506,0.082310386
102509,0.041715845
102519,0.035445396
102522,0.033852533
102545,0.02825703
102549,0.044035908
102562,0.015996171
102563,0.02535419
102568,0.1439675
102582,0.07350175
102592,0.019569393
102597,0.14821252
102605,0.038682513
102614,0.028839685
102617,0.1031428
102634,0.09869359
102652,0.022606468
102655,0.009053951
102671,0.09092981
102694,0.21428333
102701,0.043367915
102703,0.021660112
102704,0.021623004
102713,0.017794995
102720,0.18899766
102731,0.034488503
102733,0.033373863
102749,0.032480035
102755,0.044491794
102763,0.024436627
102770,0.059998635
102772,0.08054708
102799,0.21813862
102838,0.020274956
102854,0.032562703
102862,0.10151207
102863,0.030010926
102867,0.017959582
102868,0.015087473
102878,0.057222787
102887,0.07063756
102898,0.25244692
102904,0.115381986
102912,0.06327878
102919,0.027622886
102927,0.09167616
102932,0.049572587
102933,0.093034565
102935,0.027569134
102958,0.07633631
102969,0.18618855
102971,0.028896546
102975,0.053770386
102979,0.07495396
102982,0.015622348
102987,0.13854891
102989,0.06062082
102995,0.06064802
102996,0.027993212
103000,0.061429687
103001,0.056257203
103004,0.07378673
103010,0.022255737
103025,0.23411107
103029,0.036323585
103046,0.09920743
103056,0.05697876
103062,0.09684415
103078,0.022098033
103083,0.02073117
103092,0.036988568
103096,0.07826587
103097,0.14423206
103102,0.18018939
103112,0.048849247
103132,0.047382183
103144,0.096399985
103145,0.076099634
103146,0.021028869
103147,0.08663337
103158,0.021127189
103171,0.09222923
103173,0.03079679
103184,0.040050007
103195,0.19158286
103196,0.037775807
103206,0.02810096
103230,0.13278268
103231,0.14526686
103232,0.03182275
103239,0.07075913
103240,0.15598689
103243,0.032440066
103252,0.09042971
103258,0.04287657
103259,0.13939983
103279,0.024938364
103280,0.008841131
103286,0.018306123
103287,0.5412859
103290,0.024189837
103298,0.043042976
103315,0.01646535
103319,0.053314622
103334,0.097508185
103336,0.09165116
103345,0.03660765
103368,0.021416355
103371,0.24419409
103377,0.06254547
103398,0.019822508
103404,0.065765806
103408,0.16467997
103410,0.06715912
103418,0.029923856
103420,0.20319554
103432,0.092610314
103433,0.027895726
103436,0.022910608
103440,0.03686773
103453,0.06503547
103459,0.047826767
103460,0.033546347
103461,0.02797443
103462,0.06403706
103473,0.08086966
103474,0.023127122
103475,0.21991886
103478,0.17160131
103480,0.10879121
103484,0.023123577
103494,0.122325554
103513,0.06061588
103515,0.06917262
103516,0.18619451
103525,0.12883581
103541,0.2757572
103544,0.028162468
103562,0.2541482
103570,0.41546145
103572,0.20973991
103574,0.028289847
103575,0.04633084
103591,0.10368958
103594,0.04540259
103609,0.04766801
103613,0.06331579
103614,0.022582816
103615,0.040841468
103624,0.049184266
103625,0.16408955
103628,0.3019701
103629,0.026375072
103647,0.045053508
103648,0.060112577
103651,0.04898714
103658,0.01660976
103668,0.06066117
103669,0.029396975
103676,0.06487732
103682,0.08605834
103683,0.037680063
103689,0.019193148
103725,0.034307364
103733,0.10131879
103744,0.023252107
103762,0.085717015
103771,0.30225414
103773,0.010961758
103783,0.039181706
103784,0.045260593
103808,0.020326959
103812,0.06636007
103813,0.1743936
103814,0.07855738
103818,0.25936255
103824,0.02574044
103828,0.019345175
103830,0.3068607
103840,0.023210974
103842,0.09290682
103847,0.17713128
103848,0.057767488
103851,0.025481395
103854,0.11886687
103857,0.17709371
103861,0.019561905
103862,0.083475515
103865,0.0720934
103870,0.013326596
103876,0.043845277
103891,0.41793275
103908,0.0921722
103914,0.097284906
103918,0.07163251
103940,0.033300634
103963,0.09805899
103966,0.0760929
103971,0.188021
103980,0.13991396
103984,0.08899377
103985,0.05291011
103998,0.29999015
104019,0.023911586
104026,0.04981926
104035,0.09986033
104044,0.063166045
104045,0.032329522
104047,0.2614942
104051,0.029310543
104058,0.0729996
104063,0.018156512
104066,0.14673857
104087,0.023831401
104089,0.039887104
104095,0.03711161
104098,0.09720344
104104,0.03653308
104110,0.22999866
104120,0.07701908
104122,0.029637465
104131,0.027836706
104132,0.08309058
104135,0.032685034
104136,0.03133857
104149,0.06587263
104150,0.047770858
104156,0.39709815
104165,0.098492175
104175,0.026275264
104179,0.103188954
104184,0.14040332
104206,0.029353002
104216,0.29957828
104230,0.18094142
104257,0.044212285
104272,0.040215857
104273,0.084751196
104278,0.030666918
104294,0.12343963
104295,0.036606427
104297,0.042313095
104298,0.08020615
104308,0.041806955
104318,0.028020427
104319,0.09026817
104320,0.12721547
104327,0.14783387
104334,0.060881928
104344,0.06753094
104350,0.030194879
104351,0.16416274
104354,0.046515755
104369,0.14248385
104376,0.14604387
104381,0.03561242
104384,0.05286297
104391,0.022097316
104394,0.034467217
104398,0.26142126
104402,0.01420243
104408,0.076881446
104409,0.019486343
104410,0.27742213
104412,0.098378405
104417,0.11087089
104424,0.06406122
104426,0.039276112
104435,0.068863764
104445,0.039771825
104458,0.014961703
104460,0.05644033
104466,0.034568332
104472,0.12278186
104473,0.1032038
104479,0.01918217
104480,0.020186324
104482,0.08970135
104499,0.015832696
104501,0.016274545
104502,0.025808305
104506,0.1287506
104510,0.01639118
104512,0.08089855
104520,0.19189945
104528,0.071040526
104529,0.019105641
104541,0.05028153
104578,0.033082012
104584,0.070778355
104588,0.09502874
104602,0.14764147
104610,0.015852591
104611,0.21155375
104618,0.09630894
104620,0.061987005
104622,0.019927135
104624,0.06665281
104625,0.116459906
104634,0.07032935
104639,0.052396834
104646,0.03843667
104647,0.045028776
104652,0.02888975
104670,0.108557105
104677,0.022219874
104685,0.11996002
104691,0.03783821
104696,0.07324092
104699,0.014338749
104712,0.09088994
104714,0.034278553
104717,0.0646981
104718,0.022390224
104740,0.049394518
104741,0.044453233
104743,0.009585842
104744,0.041000303
104747,0.065500535
104767,0.06992026
104772,0.31305766
104776,0.27300283
104779,0.02423887
104814,0.023410866
104815,0.027217513
104830,0.07463498
104831,0.09852557
104833,0.07973017
104839,0.030010981
104840,0.029730933
104860,0.0772045
104861,0.030997306
104866,0.05829302
104870,0.02748189
104877,0.08451677
104878,0.020747105
104879,0.041295692
104880,0.05109188
104899,0.064928144
104906,0.046145182
104907,0.09187372
104913,0.111429065
104916,0.059542254
104921,0.06509246
104930,0.04489999
104931,0.25912404
104936,0.03688221
104937,0.03744417
104942,0.031244986
104943,0.051242054
104969,0.076777056
104972,0.29956058
104988,0.09683526
105013,0.035005633
105015,0.026428316
105019,0.05191973
105027,0.031869035
105030,0.08683703
105035,0.31070426
105041,0.022491345
105051,0.12933356
105056,0.059772566
105067,0.52492565
105071,0.0642332
105072,0.02302234
105074,0.096904896
105091,0.06577613
105101,0.040020615
105103,0.036748994
105134,0.047170717
105139,0.03444021
105142,0.13416268
105146,0.058712408
105163,0.03783103
105168,0.07622016
105172,0.023762513
105176,0.49370605
105195,0.050314944
105196,0.18879552
105197,0.022466796
105203,0.027613902
105223,0.107191175
105227,0.12993583
105228,0.022719234
105230,0.13777037
105231,0.22467212
105239,0.039806277
105242,0.06791216
105244,0.04001271
105245,0.06807859
105248,0.042206183
105249,0.054567043
105266,0.15984052
105271,0.26507413
105276,0.08476468
105282,0.028002886
105292,0.098223194
105297,0.018930878
105332,0.05952361
105333,0.026857065
105343,0.031194726
105344,0.027030606
105345,0.10972712
105357,0.045451015
105359,0.05803973
105366,0.048384096
105367,0.060348906
105370,0.009107301
105377,0.054734107
105390,0.062445704
105399,0.012357062
105403,0.06583175
105404,0.056051534
105414,0.030029707
105417,0.05247118
105425,0.16207184
105452,0.09429858
105454,0.09861226
105456,0.060780052
105470,0.038875
105471,0.024027837
105483,0.17889589
105493,0.098676726
105508,0.10291022
105514,0.053816166
105515,0.019253585
105528,0.30370307
105529,0.029868275
105531,0.07113989
105532,0.06962369
105558,0.020578174
105574,0.02890856
105578,0.014376361
105584,0.269169
105595,0.081102796
105617,0.12714854
105618,0.04220436
105621,0.03591309
105625,0.062483486
105629,0.055747665
105630,0.018435834
105634,0.030275773
105635,0.023478227
105641,0.073365755
105647,0.10195191
105648,0.06485055
105655,0.04198492
105657,0.027522018
105672,0.09774283
105678,0.20181231
105682,0.107642934
105691,0.06037459
105692,0.043644883
105706,0.062543795
105712,0.049671464
105720,0.055556633
105734,0.016141472
105735,0.03865022
105736,0.21954133
105737,0.015794609
105738,0.11992097
105740,0.1275369
105744,0.06020335
105747,0.06666914
105749,0.15818778
105754,0.048091073
105758,0.042268403
105760,0.076020084
105767,0.1367433
105784,0.16694643
105791,0.025826497
105802,0.17741802
105807,0.1652691
105809,0.042335134
105816,0.056251265
105817,0.024965076
105824,0.10360458
105832,0.067345954
105856,0.024019038
105865,0.02524665
105899,0.1972353
105906,0.023767333
105916,0.09312264
105923,0.084058486
105937,0.077500775
105965,0.019748585
105966,0.06834897
105968,0.07044634
105973,0.02462778
105976,0.13892461
105978,0.08800008
105979,0.039506715
105991,0.1196179
105998,0.16620637
105999,0.035070438
106000,0.27625296
106001,0.047701973
106010,0.08746833
106011,0.027351977
106013,0.18063214
106015,0.033266503
106026,0.019829156
106032,0.032681335
106035,0.31170413
106040,0.07684588
106041,0.19602716
106044,0.017504087
106053,0.19395635
106054,0.016032517
106065,0.1972038
106081,0.05626024
106083,0.06833738
106087,0.030480713
106090,0.12500338
106101,0.01881229
106102,0.035275105
106109,0.04640579
106116,0.082273796
106150,0.013705983
106155,0.17000327
106166,0.022896698
106176,0.14262763
106189,0.03468838
106199,0.13572158
106205,0.10153138
106206,0.074355826
106211,0.043350313
106214,0.03824385
106216,0.044993144
106217,0.051639043
106225,0.03534764
106249,0.046470694
106256,0.11377537
106258,0.041539595
106261,0.032404546
106262,0.13921003
106264,0.02242084
106271,0.046648227
106276,0.035673562
106277,0.080261536
106286,0.10238049
106293,0.031085316
106295,0.07432626
106296,0.046641283
106297,0.1469213
106298,0.042569365
106311,0.036388896
106314,0.06270543
106320,0.05224279
106334,0.056290075
106346,0.12322807
106347,0.028439235
106349,0.054536987
106354,0.04107009
106360,0.02514865
106373,0.12813693
106377,0.09283536
106386,0.13559417
106387,0.050338164
106391,0.018991644
106401,0.22918037
106411,0.11943065
106413,0.3146492
106426,0.079289205
106427,0.09661303
106428,0.09514791
106434,0.06670077
106438,0.066198304
106440,0.04038574
106441,0.025773058
106452,0.09514044
106453,0.08395865
106454,0.03857832
106457,0.124322526
106484,0.03496308
106488,0.1198549
106491,0.19279031
106514,0.07697815
106527,0.09916442
106528,0.07269463
106529,0.009409797
106534,0.1373173
106550,0.10962539
106577,0.054580204
106585,0.071778335
106590,0.017838309
106607,0.051770426
106610,0.088501506
106611,0.0734156
106612,0.047793064
106624,0.04500221
106631,0.015204884
106647,0.33273467
106660,0.15188375
106674,0.037128072
106687,0.03633411
106712,0.047970723
106713,0.05130809
106717,0.06226206
106720,0.056041013
106721,0.066882476
106724,0.0647326
106735,0.10618604
106739,0.05839805
106740,0.07043513
106754,0.048700858
106760,0.28662205
106761,0.082229584
106784,0.17014296
106787,0.0781935
106797,0.021416979
106798,0.08010048
106802,0.21517232
106803,0.08044566
106804,0.2688165
106805,0.019615117
106810,0.12280445
106812,0.14095213
106813,0.074211314
106817,0.07593826
106822,0.032818075
106823,0.02866921
106827,0.021869946
106841,0.08734738
106851,0.16507868
106852,0.05886507
106853,0.20415537
106854,0.41571912
106861,0.06729245
106873,0.058702447
106877,0.032347646
106878,0.026884153
106881,0.0711069
106900,0.015688393
106906,0.03494969
106907,0.11700747
106914,0.22057153
106916,0.060621567
106924,0.022308774
106931,0.036858927
106936,0.14456803
106937,0.10875395
106938,0.021454768
106939,0.06822135
106943,0.07077188
106944,0.24445815
106967,0.06722714
106980,0.060721766
106986,0.073360264
106987,0.025168462
106990,0.021008926
107013,0.015754825
107023,0.04494647
107033,0.048323665
107037,0.11585313
107048,0.025043357
107071,0.037489723
107081,0.014766741
107113,0.08857857
107130,0.060910176
107131,0.023479532
107145,0.1209824
107156,0.096776985
107219,0.059608426
107222,0.10146889
107223,0.3573814
107232,0.14113612
107245,0.09775425
107246,0.031167688
107247,0.16810197
107256,0.010857754
107259,0.017783878
107260,0.017687129
107279,0.12606768
107280,0.060043726
107281,0.037007987
107285,0.03138545
107329,0.028026091
107337,0.097240254
107349,0.07026004
107350,0.018027028
107351,0.02768076
107359,0.14924423
107391,0.1529569
107394,0.028187241
107395,0.02665466
107406,0.043260455
107416,0.086358555
107417,0.0456186
107418,0.08331561
107419,0.058098562
107444,0.012669786
107445,0.054754782
107446,0.12559786
107460,0.13317285
107470,0.04023008
107475,0.0837067
107520,0.026634322
107526,0.08713583
107527,0.014752422
107530,0.014221128
107532,0.12199266
107534,0.07037945
107535,0.12228618
107554,0.26052925
107556,0.029227527
107559,0.08538244
107561,0.020475382
107564,0.10061421
107566,0.027581356
107571,0.06427178
107590,0.14455953
107602,0.08251607
107625,0.047421683
107626,0.39660633
107635,0.01732538
107636,0.08793049
107645,0.05592736
107652,0.2533467
107655,0.03491414
107668,0.040081467
107670,0.08078779
107677,0.015902614
107680,0.14929514
107683,0.21052691
107684,0.015921453
107691,0.056384906
107692,0.05605224
107703,0.033965103
107709,0.01828407
107710,0.1061933
107721,0.2208263
107725,0.12632756
107727,0.038595263
107739,0.023591254
107740,0.064747185
107741,0.08729312
107747,0.027939178
107765,0.3603507
107768,0.01690926
107775,0.098193675
107782,0.3115522
107790,0.043545354
107801,0.0601299
107807,0.023686295
107811,0.03943197
107817,0.091572486
107826,0.040714525
107838,0.10472707
107839,0.06602676
107843,0.067058764
107847,0.103609376
107849,0.16623355
107850,0.118834995
107867,0.09943763
107871,0.071432166
107908,0.0318247
107913,0.097925596
107927,0.032527674
107931,0.06400179
107955,0.026948852
107962,0.15865785
107977,0.07211324
107978,0.08120902
107993,0.037473742
108010,0.0749898
108016,0.05332255
108018,0.296451
108027,0.18870714
108045,0.21037759
108069,0.20073603
108082,0.029738724
108089,0.091086596
108092,0.020297658
108106,0.025397211
108112,0.071663134
108120,0.1070466
108122,0.2587602
108135,0.045591235
108170,0.021527547
108171,0.07980428
108177,0.01693543
108180,0.058352508
108183,0.039891366
108184,0.02614421
108185,0.06338658
108192,0.09381929
108195,0.16313072
108196,0.07796216
108218,0.031125115
108219,0.15648884
108243,0.11174872
108249,0.026612129
108251,0.025840757
108274,0.032983553
108280,0.40564173
108289,0.059571955
108292,0.041404378
108295,0.03831578
108327,0.016352534
108332,0.040876765
108346,0.048047792
108349,0.22899413
108353,0.09471884
108362,0.07346142
108363,0.027439192
108377,0.4461473
108378,0.17351757
108381,0.02050231
108383,0.1690233
108390,0.10247273
108407,0.028024374
108408,0.040471334
108411,0.03933551
108412,0.040568642
108419,0.05713348
108436,0.2221778
108437,0.25580108
108438,0.058554213
108441,0.04046768
108448,0.028828641
108449,0.04211668
108466,0.034800056
108467,0.16069168
108473,0.057879128
108474,0.06980392
108476,0.046103466
108479,0.028205475
108486,0.012874154
108493,0.04032732
108501,0.042699564
108506,0.17336535
108510,0.07250184
108511,0.05691152
108514,0.04121218
108517,0.023022871
108519,0.067171395
108522,0.012452814
108548,0.1090139
108554,0.061224293
108555,0.12316864
108559,0.045157995
108562,0.04468777
108571,0.067594215
108572,0.024727782
108579,0.06898793
108583,0.020973086
108584,0.014680137
108592,0.03189901
108602,0.02164646
108609,0.03754489
108613,0.100848936
108616,0.062261645
108618,0.085201435
108620,0.025927836
108643,0.023862459
108649,0.03483273
108654,0.15300573
108655,0.01897524
108656,0.0436541
108667,0.058787357
108668,0.0900495
108682,0.08317743
108690,0.068577506
108691,0.111396
108692,0.11240825
108695,0.0561337
108699,0.03340841
108710,0.12841977
108718,0.23066626
108739,0.16893373
108740,0.021832176
108741,0.011423324
108742,0.14806975
108763,0.009003854
108767,0.12073607
108769,0.15296313
108779,0.2454983
108788,0.038121164
108801,0.035890173
108802,0.052404836
108810,0.056167614
108811,0.030687643
108813,0.023082199
108814,0.115278386
108825,0.056362182
108826,0.104635544
108830,0.10207267
108834,0.032129336
108852,0.035030376
108887,0.11091201
108901,0.10208056
108908,0.025769608
108910,0.083564535
108920,0.04975434
108922,0.022604378
108929,0.10300063
108930,0.04454391
108937,0.15268715
108938,0.03586863
108943,0.10361124
108948,0.024234923
108953,0.054040823
108956,0.063822806
108965,0.030474497
108985,0.19326036
108986,0.11166356
108987,0.035935294
108990,0.02304151
108991,0.054422893
108993,0.22052573
109000,0.11141205
109001,0.092535794
109012,0.27047423
109014,0.0697239
109015,0.087627634
109021,0.03536984
109037,0.056464765
109042,0.15421306
109044,0.044631224
109046,0.4985743
109064,0.006339414
109084,0.08297004
109086,0.05957529
109092,0.012263366
109093,0.16104904
109100,0.0890842
109101,0.013029858
109110,0.036151785
109114,0.15913622
109126,0.080561645
109152,0.02832479
109162,0.056190833
109167,0.058721147
109168,0.097028084
109169,0.018421821
109179,0.07449437
109184,0.1012845
109191,0.09605323
109192,0.05371859
109193,0.0144858025
109196,0.07746588
109206,0.061546583
109210,0.0122425435
109244,0.18543297
109249,0.05746981
109273,0.027775187
109276,0.2377207
109281,0.03741948
109287,0.056563996
109297,0.10901682
109298,0.042807996
109306,0.04654976
109309,0.057457075
109321,0.24351968
109328,0.1671787
109336,0.036358014
109342,0.049638137
109346,0.023177613
109347,0.06311265
109348,0.18567456
109362,0.10043719
109363,0.017929155
109367,0.032868333
109370,0.01736851
109393,0.06923489
109405,0.029476086
109413,0.103120126
109414,0.4147942
109421,0.050060943
109427,0.11004783
109428,0.035113886
109429,0.122370735
109437,0.023275327
109443,0.021533731
109461,0.053783797
109468,0.09825597
109469,0.016575929
109471,0.13697405
109479,0.070796095
109484,0.019346885
109501,0.048978142
109505,0.035615984
109535,0.04216947
109539,0.022730628
109544,0.09355511
109545,0.019392144
109551,0.16054963
109553,0.028719712
109555,0.039988957
109561,0.05844715
109580,0.01806629
109583,0.2756156
109593,0.15403545
109604,0.10402491
109620,0.101487525
109635,0.015827622
109637,0.3320757
109638,0.07464083
109642,0.0465599
109649,0.0322227
109652,0.024125686
109656,0.01991607
109663,0.045277245
109696,0.24600007
109700,0.13866907
109709,0.09545465
109735,0.033584446
109740,0.029440776
109741,0.08760684
109749,0.07718835
109764,0.015158388
109771,0.09928523
109772,0.025094086
109773,0.18883483
109798,0.06929081
109802,0.16998199
109804,0.04364586
109813,0.051174007
109818,0.07200931
109848,0.055670302
109850,0.029489389
109851,0.041211925
109855,0.030007284
109871,0.20979409
109877,0.101170376
109883,0.015345644
109886,0.017929884
109905,0.08528939
109936,0.24815142
109950,0.15794279
109958,0.060163256
109959,0.08983982
109969,0.036139313
109971,0.011300454
109984,0.02587993
109985,0.29262647
109988,0.034693275
109992,0.077575915
110005,0.09079125
110009,0.041982062
110011,0.2954271
110014,0.06210543
110026,0.036046837
110042,0.0354603
110058,0.013171912
110069,0.096374676
110080,0.027090661
110087,0.04778548
110091,0.04270317
110094,0.05584628
110098,0.12694998
110105,0.069108635
110117,0.045020647
110136,0.18414232
110138,0.28969014
110149,0.13211699
110164,0.16429028
110202,0.123922214
110212,0.015389348
110226,0.013684843
110236,0.027252108
110249,0.025506789
110257,0.059265435
110258,0.015628273
110277,0.031023556
110282,0.06605826
110284,0.03731276
110286,0.055099327
110289,0.02111217
110304,0.022604318
110319,0.0768677
110324,0.046622355
110326,0.035604447
110335,0.07487933
110337,0.11208234
110338,0.054142073
110343,0.035713717
110345,0.03604436
110347,0.16816108
110355,0.010665488
110359,0.0559403
110360,0.10042402
110364,0.09626321
110371,0.10055307
110372,0.037386972
110376,0.0695411
110379,0.1301164
110380,0.0639039
110393,0.0665014
110401,0.3391466
110406,0.041120905
110411,0.057747684
110416,0.04657385
110420,0.020973913
110443,0.030858891
110465,0.032775912
110468,0.07314531
110469,0.08952351
110471,0.21041341
110487,0.30569246
110491,0.10207663
110504,0.091811284
110547,0.029164776
110550,0.023003954
110559,0.11193774
110578,0.08194751
110582,0.097716
110590,0.03534403
110598,0.043333653
110601,0.32619908
110602,0.027347403
110604,0.12149413
110625,0.25480634
110626,0.12576067
110636,0.12884095
110637,0.06620355
110638,0.13526322
110646,0.024743397
110648,0.03696066
110652,0.0469909
110681,0.05228201
110682,0.06269512
110687,0.12474516
110691,0.013413758
110694,0.038577493
110695,0.045770567
110696,0.10554476
110708,0.017618934
110710,0.031000331
110717,0.050281905
110730,0.04890908
110740,0.051839516
110742,0.060134254
110747,0.045679945
110761,0.05384356
110766,0.028059011
110769,0.0345191
110774,0.06770881
110803,0.03367372
110805,0.035904992
110809,0.29491958
110827,0.073838755
110832,0.03369372
110839,0.12546572
110859,0.15320851
110861,0.019727236
110863,0.1808663
110865,0.10835626
110881,0.09338066
110889,0.032276377
110891,0.021214599
110894,0.011479262
110895,0.075931236
110907,0.3065889
110914,0.100413926
110933,0.019746518
110934,0.012504205
110937,0.016495863
110953,0.026421594
110954,0.11984421
110958,0.14373744
110970,0.07100609
110974,0.1010542
110977,0.2465
110989,0.021616992
110993,0.32846364
110994,0.19713788
111018,0.01530491
111019,0.03349273
111030,0.075345635
111032,0.054025263
111041,0.035628587
111045,0.036202673
111048,0.01356453
111052,0.07415411
111070,0.3190232
111084,0.11134976
111091,0.062633224
111104,0.018905751
111108,0.038738087
111112,0.054267604
